0.019387,0.012959
0.019522,0.010142
0.019657,0.0087547
0.019791,0.0074118
0.019926,0.006817
0.020061,0.0068849
0.020195,0.0070819
0.02033,0.0079269
0.020465,0.010081
0.020599,0.01188
0.020734,0.014851
0.020868,0.017719
0.021003,0.019975
0.021138,0.022807
0.021272,0.024976
0.021407,0.026808
0.021542,0.028529
0.021676,0.029762
0.021811,0.029647
0.021945,0.030066
0.02208,0.029356
0.022215,0.028456
0.022349,0.026386
0.022484,0.024776
0.022619,0.022848
0.022753,0.020029
0.022888,0.017787
0.023023,0.014944
0.023157,0.012393
0.023292,0.010348
0.023426,0.0082729
0.023561,0.0067847
0.023696,0.0055302
0.02383,0.0050769
0.023965,0.0050018
0.0241,0.0052765
0.024234,0.0060841
0.024369,0.0069206
0.024504,0.008046
0.024638,0.0099904
0.024773,0.01161
0.024907,0.013817
0.025042,0.01541
0.025177,0.016779
0.025311,0.0183
0.025446,0.019684
0.025581,0.020877
0.025715,0.02114
0.02585,0.021522
0.025984,0.021817
0.026119,0.020723
0.026254,0.020125
0.026388,0.018936
0.026523,0.017518
0.026658,0.0159
0.026792,0.014166
0.026927,0.012615
0.027062,0.010452
0.027196,0.0085631
0.027331,0.0070319
0.027465,0.0057755
0.0276,0.0050296
0.027735,0.0041796
0.027869,0.0038344
0.028004,0.0036977
0.028139,0.0036229
0.028273,0.0040473
0.028408,0.004918
0.028542,0.0061289
0.028677,0.0069785
0.028812,0.008352
0.028946,0.0096519
0.029081,0.01085
0.029216,0.012008
0.02935,0.013184
0.029485,0.013922
0.02962,0.015013
0.029754,0.015179
0.029889,0.015236
0.030023,0.014772
0.030158,0.015009
0.030293,0.014103
0.030427,0.013778
0.030562,0.01222
0.030697,0.011585
0.030831,0.010057
0.030966,0.0090729
0.0311,0.0077179
0.031235,0.0067312
0.03137,0.0052312
0.031504,0.0042795
0.031639,0.0037657
0.031774,0.0029577
0.031908,0.002728
0.032043,0.003016
0.032178,0.0025365
0.032312,0.0031749
0.032447,0.0035245
0.032581,0.0041175
0.032716,0.0051671
0.032851,0.0059341
0.032985,0.0067306
0.03312,0.0077096
0.033255,0.0087991
0.033389,0.0093109
0.033524,0.0097993
0.033658,0.010627
0.033793,0.010723
0.033928,0.011043
0.034062,0.010994
0.034197,0.010658
0.034332,0.010515
0.034466,0.0099634
0.034601,0.0091926
0.034735,0.0084144
0.03487,0.0072956
0.035005,0.00685
0.035139,0.0057008
0.035274,0.0050294
0.035409,0.0041664
0.035543,0.0034443
0.035678,0.0028363
0.035813,0.0028772
0.035947,0.0020976
0.036082,0.0024265
0.036216,0.0021232
0.036351,0.0022126
0.036486,0.0024037
0.03662,0.0030973
0.036755,0.0036919
0.03689,0.0041905
0.037024,0.0045155
0.037159,0.0054414
0.037293,0.0057529
0.037428,0.0063671
0.037563,0.006819
0.037697,0.007357
0.037832,0.0076309
0.037967,0.0077911
0.038101,0.0075832
0.038236,0.0077886
0.03837,0.0074291
0.038505,0.0069844
0.03864,0.0068551
0.038774,0.0061274
0.038909,0.0057072
0.039044,0.0050831
0.039178,0.0045634
0.039313,0.0037523
0.039447,0.0034498
0.039582,0.0024855
0.039717,0.0023639
0.039851,0.0018019
0.039986,0.0017815
0.040121,0.0014876
0.040255,0.0013513
0.04039,0.0015882
0.040525,0.0017924
0.040659,0.0021768
0.040794,0.0025674
0.040928,0.0028093
0.041063,0.0028095
0.041198,0.0036375
0.041332,0.003994
0.041467,0.0042298
0.041602,0.0046914
0.041736,0.0047208
0.041871,0.0052958
0.042005,0.0050631
0.04214,0.0051931
0.042275,0.0049887
0.042409,0.0048281
0.042544,0.0048898
0.042679,0.0047072
0.042813,0.0040811
0.042948,0.0041068
0.043082,0.0031795
0.043217,0.0031245
0.043352,0.0026078
0.043486,0.00221
0.043621,0.0020455
0.043756,0.0017212
0.04389,0.0013912
0.044025,0.0014059
0.044159,0.0012402
0.044294,0.0010456
0.044429,0.0012681
0.044563,0.0013668
0.044698,0.0014071
0.044833,0.0016822
0.044967,0.0018372
0.045102,0.0020102
0.045236,0.0021222
0.045371,0.0025293
0.045506,0.0025617
0.04564,0.0031668
0.045775,0.0030514
0.04591,0.0033411
0.046044,0.0034714
0.046179,0.0035033
0.046313,0.0035384
0.046448,0.0032431
0.046583,0.0030185
0.046717,0.0029506
0.046852,0.003207
0.046987,0.0024538
0.047121,0.002188
0.047256,0.0020525
0.04739,0.0017844
0.047525,0.0017955
0.04766,0.0013744
0.047794,0.0012748
0.047929,0.0010456
0.048064,0.0010435
0.048198,0.00091703
0.048333,0.00098493
0.048467,0.0010883
0.048602,0.00090211
0.048737,0.0010657
0.048871,0.0010918
0.049006,0.0011342
0.049141,0.0015858
0.049275,0.0015248
0.04941,0.0015989
0.049544,0.0018737
0.049679,0.0019888
0.049814,0.0022454
0.049948,0.0023481
0.050083,0.0021975
0.050218,0.0021809
0.050352,0.0025596
0.050487,0.0021627
0.050621,0.0020284
0.050756,0.0022629
0.050891,0.0019042
0.051025,0.0017436
0.05116,0.0016201
0.051295,0.0015377
0.051429,0.001295
0.051564,0.0013426
0.051698,0.00077258
0.051833,0.00080887
0.051968,0.00050716
0.052102,0.00072719
0.052237,0.00077681
0.052372,0.00045891
0.052506,0.00058643
0.052641,0.00082682
0.052775,0.00085095
0.05291,0.00098
0.053045,0.00079199
0.053179,0.00081061
0.053314,0.0010805
0.053449,0.0013293
0.053583,0.00093694
0.053718,0.0013482
0.053852,0.0015278
0.053987,0.0014245
0.054122,0.0013694
0.054256,0.0013433
0.054391,0.0016549
0.054525,0.0014048
0.05466,0.0013793
0.054795,0.0013457
0.054929,0.0012497
0.055064,0.0013033
0.055199,0.0010546
0.055333,0.00095936
0.055468,0.00087774
0.055602,0.00087984
0.055737,0.000515
0.055872,0.00066084
0.056006,0.0006614
0.056141,0.00057191
0.056276,0.00045245
0.05641,0.00052089
0.056545,0.00061396
0.056679,0.00060406
0.056814,0.00060757
0.056949,0.00053062
0.057083,0.0007002
0.057218,0.00075223
0.057353,0.00055317
0.057487,0.00078705
0.057622,0.0009102
0.057756,0.0010961
0.057891,0.00084627
0.058026,0.0011204
0.05816,0.00099955
0.058295,0.0011841
0.058429,0.00094895
0.058564,0.0010459
0.058699,0.00093229
0.058833,0.0010315
0.058968,0.00079563
0.059103,0.00080142
0.059237,0.00079411
0.059372,0.00064827
0.059506,0.00050697
0.059641,0.00054886
0.059776,0.00073852
0.05991,0.00052074
0.060045,0.00042664
0.060179,0.00053317
0.060314,0.00054201
0.060449,0.00033931
0.060583,0.00051689
0.060718,0.00045948
0.060853,0.0004768
0.060987,0.00045525
0.061122,0.00054907
0.061256,0.00049294
0.061391,0.00054
0.061526,0.00064701
0.06166,0.000616
0.061795,0.00059141
0.06193,0.00068548
0.062064,0.00067905
0.062199,0.00082942
0.062333,0.00070928
0.062468,0.00067395
0.062603,0.00056553
0.062737,0.00062761
0.062872,0.0007589
0.063006,0.00044657
0.063141,0.00046749
0.063276,0.00064777
0.06341,0.00053894
0.063545,0.00046
0.06368,0.00048889
0.063814,0.00046641
0.063949,0.00043738
0.064083,0.0003531
0.064218,0.00052522
0.064353,0.000311
0.064487,0.00036579
0.064622,0.00052304
0.064756,0.00054363
0.064891,0.00053363
0.065026,0.00039689
0.06516,0.0004423
0.065295,0.00063044
0.06543,0.00062426
0.065564,0.00047628
0.065699,0.00069043
0.065833,0.00065194
0.065968,0.00048014
0.066103,0.00033716
0.066237,0.00051095
0.066372,0.00057535
0.066506,0.00049232
0.066641,0.0003008
0.066776,0.00050193
0.06691,0.00061797
0.067045,0.00061012
0.06718,0.00062685
0.067314,0.00049779
0.067449,0.00046277
0.067583,0.00048923
0.067718,0.00052068
0.067853,0.00061177
0.067987,0.00039963
0.068122,0.00052633
0.068256,0.00044778
0.068391,0.00041091
0.068526,0.00034388
0.06866,0.00048373
0.068795,0.00049488
0.068929,0.00032446
0.069064,0.00030227
0.069199,0.00056352
0.069333,0.00037515
0.069468,0.00038389
0.069603,0.00062045
0.069737,0.00042852
0.069872,0.00053458
0.070006,0.00041799
0.070141,0.00042818
0.070276,0.00039416
0.07041,0.00045851
0.070545,0.00043963
0.070679,0.0004084
0.070814,0.00036157
0.070949,0.00032344
0.071083,0.00029873
0.071218,0.0001949
0.071352,0.00037857
0.071487,0.00029646
0.071622,3.9157e-06
0.071756,0.00024479
0.071891,0.00040103
0.072026,0.00032853
0.07216,0.00033127
0.072295,0.0002078
0.072429,0.00029525
0.072564,9.5814e-05
0.072699,0.00020253
0.072833,0.00032875
0.072968,0.00024196
0.073102,0.00042333
0.073237,7.0005e-05
0.073372,0.0003295
0.073506,0.00043328
0.073641,0.00014973
0.073775,0.00039787
0.07391,0.00024269
0.074045,0.0003343
0.074179,0.00022922
0.074314,0.00090772
0.074449,0.00020796
0.074583,4.511e-05
0.074718,0.00031822
0.074852,0.00046408
0.074987,0.00029939
0.075122,0.00021182
0.075256,5.0035e-05
0.075391,0.00035525
0.075525,7.7652e-05
0.07566,0.00022521
0.075795,0.00021837
0.075929,0.00022674
0.076064,0.00014707
0.076198,0.00022011
0.076333,0.00016904
0.076468,0.00028469
0.076602,0.00014456
0.076737,0.00020071
0.076871,0.00039625
0.077006,-0.00012347
0.077141,0.00036646
0.077275,0.00023891
0.07741,0.0002786
0.077544,-5.8403e-05
0.077679,0.00011733
0.077814,8.504e-05
0.077948,0.00022567
0.078083,-7.8848e-05
0.078218,0.00023174
0.078352,0.00030247
0.078487,0.00022736
0.078621,8.0667e-05
0.078756,0.00012497
0.078891,0.00022504
0.079025,0.00016254
0.07916,0.00032032
0.079294,0.00015533
0.079429,0.00016404
0.079564,0.00010131
0.079698,4.8123e-05
0.079833,0.00030664
0.079967,5.2739e-05
0.080102,-7.5054e-05
0.080237,7.0335e-05
0.080371,-3.068e-05
0.080506,0.00010693
0.08064,0.0001945
0.080775,0.00023275
0.08091,3.367e-05
0.081044,9.8703e-05
0.081179,0.00015043
0.081313,-0.00010912
0.081448,0.00021807
0.081583,-2.987e-05
0.081717,-6.3773e-07
0.081852,0.00024552
0.081986,8.5836e-05
0.082121,0.00021954
0.082256,0.00017731
0.08239,6.5026e-05
0.082525,0.00011472
0.082659,9.3256e-05
0.082794,6.2056e-05
0.082929,0.00021726
0.083063,-1.8055e-05
0.083198,-4.5728e-05
0.083332,2.3019e-05
0.083467,-5.8061e-05
0.083602,-7.465e-05
0.083736,3.0715e-05
0.083871,0.00023743
0.084005,0.000257
0.08414,-6.0307e-05
0.084275,0.00013619
0.084409,-4.8633e-05
0.084544,0.00014839
0.084678,-2.976e-05
0.084813,6.993e-05
0.084948,9.3391e-05
0.085082,-1.8436e-05
0.085217,3.4554e-06
0.085351,3.6851e-05
0.085486,-0.0001869
0.085621,8.0478e-06
0.085755,1.4581e-05
0.08589,0.0001874
0.086024,2.9699e-05
0.086159,4.2254e-05
0.086294,3.8242e-05
0.086428,-1.3281e-05
0.086563,7.1386e-05
0.086697,7.8408e-05
0.086832,-4.3112e-05
0.086967,6.1991e-07
0.087101,-1.9043e-05
0.087236,-0.00014773
0.08737,0.00011851
0.087505,-2.5656e-05
0.08764,9.7602e-05
0.087774,0.00017344
0.087909,-2.6502e-05
0.088043,-6.3475e-05
0.088178,0.0001979
0.088313,4.9733e-05
0.088447,8.2533e-05
0.088582,6.1359e-05
0.088716,-0.00010719
0.088851,0.00015045
0.088986,5.0025e-05
0.08912,0.00017792
0.089255,-0.00013674
0.089389,0.00011758
0.089524,-1.5752e-05
0.089659,-0.00015892
0.089793,-7.7274e-20
0.089928,0.00019123
0.090062,8.3451e-05
0.090197,0.00019077
0.090332,-4.2954e-06
0.090466,-4.0794e-05
0.090601,-2.5007e-05
0.090735,8.4545e-05
0.09087,-9.4998e-05
0.091005,-9.7043e-05
0.091139,5.9256e-05
0.091274,-0.00011892
0.091408,-4.9043e-05
0.091543,-0.00017929
0.091678,-0.00011036
0.091812,0.00011118
0.091947,-4.465e-05
0.092081,2.3516e-05
0.092216,-4.6037e-05
0.092351,2.5536e-05
0.092485,-7.7634e-05
0.09262,0.00014926
0.092754,-5.8994e-05
0.092889,-2.6368e-05
0.093024,-7.4272e-06
0.093158,1.3149e-05
0.093293,1.249e-05
0.093427,0.0001108
0.093562,-4.1674e-06
0.093696,-1.6797e-05
0.093831,-0.00012238
0.093966,0.00011131
0.0941,-3.2678e-05
0.094235,8.5758e-05
0.094369,8.2379e-05
0.094504,-2.9535e-06
0.094639,4.3051e-05
0.094773,0.00015225
0.094908,-2.6956e-05
0.095042,8.4445e-06
0.095177,-9.4034e-05
0.095312,0.00010036
0.095446,2.2867e-05
0.095581,7.7813e-05
0.095715,-5.9314e-05
0.09585,0.00021442
0.095985,-6.3877e-05
0.096119,-8.1106e-05
0.096254,0.00025828
0.096388,7.8295e-05
0.096523,-0.00010563
0.096657,-7.8938e-05
0.096792,0.00023832
0.096927,0.00011404
0.097061,0.00028972
0.097196,-0.00012499
0.09733,8.3165e-05
0.097465,-0.00011173
0.0976,-6.2059e-05
0.097734,-0.00012589
0.097869,-1.7118e-05
0.098003,-3.9526e-05
0.098138,0.0063485
0.098273,0.00011818
0.098407,-0.00041042
0.098542,8.3209e-05
0.098676,2.1667e-05
0.098811,0.00011285
0.098945,7.5034e-05
0.09908,0.00010688
0.099215,-7.215e-05
0.099349,9.7011e-06
0.099484,-7.0661e-05
0.099618,7.8235e-06
0.099753,1.1172e-05
0.099888,8.4181e-05
0.10002,6.0181e-05
0.10016,-1.7489e-05
0.10029,-0.00022006
0.10043,-9.8592e-05
0.10056,-1.8992e-06
0.1007,-0.00025413
0.10083,0.00012436
0.10096,0.00022679
0.1011,-1.7408e-05
0.10123,8.0723e-05
0.10137,0.00021955
0.1015,-2.3236e-05
0.10164,-0.00018188
0.10177,0.00010936
0.10191,-0.00011139
0.10204,-0.00016711
0.10218,-3.7439e-06
0.10231,7.2713e-05
0.10244,4.8784e-05
0.10258,0.00015232
0.10271,-0.00024511
0.10285,0.00011104
0.10298,-5.8626e-05
0.10312,-0.00022312
0.10325,-0.00012727
0.10339,-5.8153e-05
0.10352,1.924e-05
0.10366,-1.2285e-05
0.10379,-7.412e-05
0.10393,-0.00014189
0.10406,-0.00036221
0.10419,2.8436e-05
0.10433,-4.5065e-05
0.10446,-9.2114e-05
0.1046,-7.8385e-05
0.10473,3.9858e-05
0.10487,-0.00010628
0.105,-3.7949e-05
0.10514,-9.2336e-05
0.10527,-0.00012861
0.10541,-0.00029066
0.10554,9.3885e-05
0.10567,2.4203e-05
0.10581,-6.759e-06
0.10594,0.000146
0.10608,-0.00018522
0.10621,-1.0655e-05
0.10635,0.00015803
0.10648,-6.0549e-05
0.10662,2.9592e-05
0.10675,-0.00013327
0.10689,9.7803e-05
0.10702,-0.00021201
0.10716,-0.00013929
0.10729,-0.00011618
0.10742,-0.00030419
0.10756,-0.00017949
0.10769,-0.00027766
0.10783,4.4688e-05
0.10796,-2.4405e-05
0.1081,0.00017193
0.10823,-0.00025084
0.10837,-8.9948e-05
0.1085,-0.00033332
0.10864,-8.3916e-05
0.10877,2.6427e-05
0.1089,1.7773e-05
0.10904,-0.0001386
0.10917,-0.00016757
0.10931,-0.00014006
0.10944,1.711e-05
0.10958,-5.9161e-05
0.10971,8.6752e-05
0.10985,-0.000243
0.10998,-0.00013006
0.11012,-7.7778e-05
0.11025,-5.4281e-05
0.11038,5.4902e-06
0.11052,-5.3694e-05
0.11065,-0.00012784
0.11079,-0.00024299
0.11092,1.0132e-05
0.11106,-5.1046e-05
0.11119,1.7955e-05
0.11133,0.00020104
0.11146,-0.00023404
0.1116,-7.4752e-05
0.11173,-4.6753e-05
0.11187,3.5221e-05
0.112,-0.00018765
0.11213,0.00030082
0.11227,-0.00014654
0.1124,-0.00016673
0.11254,-0.00026676
0.11267,-9.0575e-05
0.11281,-9.6558e-06
0.11294,-0.00014685
0.11308,1.279e-05
0.11321,-6.7198e-06
0.11335,-0.00040184
0.11348,-0.0003219
0.11361,3.4814e-05
0.11375,1.5862e-05
0.11388,-6.389e-05
0.11402,0.00037348
0.11415,-0.00017377
0.11429,-0.00022354
0.11442,-0.00017781
0.11456,-9.6616e-05
0.11469,-3.0558e-05
0.11483,4.3504e-05
0.11496,-0.0001268
0.1151,-6.9852e-05
0.11523,-0.00018334
0.11536,-0.00020654
0.1155,-0.00022842
0.11563,-7.252e-05
0.11577,-0.00010505
0.1159,-0.00012943
0.11604,-0.00016931
0.11617,-0.00026375
0.11631,-0.0001629
0.11644,-0.00016024
0.11658,-0.00016303
0.11671,-0.0001085
0.11684,-0.00010708
0.11698,4.6994e-05
0.11711,-0.00019706
0.11725,3.7677e-05
0.11738,-0.00023543
0.11752,2.6738e-06
0.11765,-0.00031756
0.11779,-1.3782e-05
0.11792,-0.00014596
0.11806,-0.00014954
0.11819,-0.00026926
0.11832,-0.00020736
0.11846,-7.6878e-05
0.11859,-0.00025665
0.11873,-9.2156e-06
0.11886,-4.4015e-05
0.119,-0.00020681
0.11913,-0.00013631
0.11927,-0.00011833
0.1194,-0.00032316
0.11954,0.00011903
0.11967,-1.9021e-05
0.1198,1.2129e-05
0.11994,-0.00028546
0.12007,-0.00018522
0.12021,-0.00010728
0.12034,-1.2804e-05
0.12048,8.295e-05
0.12061,-9.0121e-06
0.12075,-0.00013288
0.12088,-0.00018011
0.12102,-6.1728e-06
0.12115,6.4245e-05
0.12129,1.0259e-05
0.12142,-0.00025224
0.12155,-0.00035141
0.12169,-0.000109
0.12182,-0.00010914
0.12196,1.6908e-06
0.12209,-5.5962e-05
0.12223,-0.0002114
0.12236,-0.00025894
0.1225,-8.7204e-05
0.12263,-9.2421e-05
0.12277,-7.5094e-05
0.1229,-2.422e-05
0.12303,-0.00018238
0.12317,-0.00023142
0.1233,-0.00019413
0.12344,-0.00044468
0.12357,-8.5806e-05
0.12371,-0.00015766
0.12384,-0.00021067
0.12398,-0.0001348
0.12411,-0.00027041
0.12425,-0.00012545
0.12438,-0.00033445
0.12451,-1.1307e-06
0.12465,-0.00026464
0.12478,-0.00013845
0.12492,-2.6837e-05
0.12505,5.1329e-06
0.12519,1.2453e-05
0.12532,0.00025106
0.12546,-0.0002389
0.12559,-0.00023894
0.12573,-0.00020773
0.12586,-0.00035138
0.12599,7.7695e-05
0.12613,1.655e-05
0.12626,-0.00037043
0.1264,-1.9911e-05
0.12653,-0.00015503
0.12667,-0.00015189
0.1268,-0.00017537
0.12694,0.00012228
0.12707,2.8534e-06
0.12721,-0.00035818
0.12734,-0.00035178
0.12747,-0.00040522
0.12761,4.5455e-05
0.12774,-0.0001236
0.12788,9.0462e-05
0.12801,-0.00016472
0.12815,-8.9346e-05
0.12828,-1.8136e-05
0.12842,-0.00033125
0.12855,-0.00020258
0.12869,-0.00015255
0.12882,-1.7891e-05
0.12896,-0.00025227
0.12909,-4.9003e-05
0.12922,-0.0002047
0.12936,3.8685e-05
0.12949,-4.5567e-05
0.12963,-1.3714e-05
0.12976,5.6679e-05
0.1299,-3.736e-05
0.13003,-0.00012288
0.13017,-3.8396e-05
0.1303,-0.00019481
0.13044,-0.00026629
0.13057,-0.00022999
0.1307,-0.00013597
0.13084,-1.1806e-05
0.13097,-0.00019679
0.13111,-0.00051791
0.13124,-0.00011913
0.13138,-0.00015865
0.13151,-0.00026867
0.13165,-0.00010094
0.13178,-2.8306e-05
0.13192,-6.0286e-05
0.13205,-0.00026809
0.13218,-0.00035642
0.13232,7.1343e-05
0.13245,-0.00028891
0.13259,-0.00039588
0.13272,-0.0003395
0.13286,0.00023982
0.13299,-0.00015066
0.13313,-0.00044212
0.13326,-0.00018252
0.1334,-0.00043428
0.13353,-0.00044148
0.13366,-0.00017931
0.1338,-0.00044524
0.13393,-0.00027504
0.13407,-0.00035059
0.1342,-0.0002076
0.13434,-0.00014855
0.13447,-7.8034e-06
0.13461,-0.00013817
0.13474,-6.6473e-05
0.13488,-0.00040461
0.13501,-0.00035225
0.13514,-0.00017374
0.13528,-0.00026235
0.13541,-0.00024495
0.13555,-0.0001822
0.13568,-0.00012059
0.13582,-5.2692e-05
0.13595,-0.00014109
0.13609,-0.00051859
0.13622,-0.00015287
0.13636,-2.2248e-05
0.13649,-4.953e-05
0.13662,-0.00038351
0.13676,-0.00010706
0.13689,-3.2379e-05
0.13703,-0.00027192
0.13716,8.5072e-05
0.1373,-0.00010793
0.13743,-0.00038056
0.13757,-5.4705e-05
0.1377,-0.00010459
0.13784,-5.0989e-05
0.13797,-0.00018207
0.1381,-0.00018572
0.13824,-0.00036905
0.13837,-0.00012925
0.13851,-0.00025497
0.13864,-6.2975e-05
0.13878,-2.1689e-05
0.13891,-0.00023901
0.13905,-0.00025173
0.13918,-5.8132e-05
0.13932,1.5482e-05
0.13945,-0.00030078
0.13958,4.827e-05
0.13972,0.00013272
0.13985,-0.00014793
0.13999,-7.2209e-05
0.14012,-0.00021759
0.14026,5.0505e-05
0.14039,-0.00030862
0.14053,-0.00058355
0.14066,-0.00036351
0.1408,-0.00012438
0.14093,-3.0011e-05
0.14106,-0.00023512
0.1412,-7.3314e-06
0.14133,-0.00032001
0.14147,-0.00019407
0.1416,1.925e-05
0.14174,-0.00039908
0.14187,-0.00035405
0.14201,-0.0001471
0.14214,-0.00026086
0.14228,-0.00039457
0.14241,-0.0003634
0.14254,-0.00030996
0.14268,-0.00046449
0.14281,1.3893e-05
0.14295,7.3265e-06
0.14308,-0.00013254
0.14322,-0.00010968
0.14335,-7.8214e-05
0.14349,-0.00034144
0.14362,-2.3123e-05
0.14376,4.6091e-05
0.14389,-0.00014306
0.14402,-1.9126e-05
0.14416,-0.00010817
0.14429,1.0337e-05
0.14443,-0.00024931
0.14456,0.00010068
0.1447,-0.00028221
0.14483,-0.0002932
0.14497,-0.0003687
0.1451,-3.3209e-05
0.14523,-0.00013861
0.14537,-0.00017712
0.1455,6.1482e-05
0.14564,-0.00044023
0.14577,-0.00013525
0.14591,-0.00034669
0.14604,-0.00032557
0.14618,-0.00013258
0.14631,-8.3025e-05
0.14645,-0.00010016
0.14658,-0.00040464
0.14671,0.00012291
0.14685,-3.1678e-05
0.14698,-4.1921e-05
0.14712,-9.7593e-05
0.14725,-8.3732e-06
0.14739,-0.00038027
0.14752,5.9855e-05
0.14766,-8.9595e-05
0.14779,3.5194e-05
0.14793,-7.2919e-05
0.14806,-0.00027595
0.14819,-0.000139
0.14833,-0.00014184
0.14846,-0.00011446
0.1486,-0.0001667
0.14873,-0.00012678
0.14887,-0.00043234
0.149,-0.0002832
0.14914,-0.00024136
0.14927,-0.00023027
0.14941,-0.00040391
0.14954,-4.4288e-05
0.14967,-2.6755e-05
0.14981,-0.00023692
0.14994,-9.2052e-05
0.15008,-0.00028454
0.15021,-0.00023764
0.15035,-0.00018805
0.15048,-5.2322e-05
0.15062,-0.00019768
0.15075,-0.00036506
0.15089,-0.00034247
0.15102,-0.00041732
0.15115,-0.00014643
0.15129,-0.00019815
0.15142,-0.00031623
0.15156,-0.00036696
0.15169,-0.00014941
0.15183,-0.00012825
0.15196,1.7907e-06
0.1521,-5.973e-06
0.15223,-0.00016176
0.15236,-0.0002085
0.1525,-0.00015102
0.15263,-0.00019016
0.15277,-0.00019506
0.1529,-4.7973e-06
0.15304,-4.2353e-05
0.15317,-0.00029849
0.15331,-0.00021919
0.15344,4.0858e-05
0.15358,0.00014364
0.15371,-0.00014398
0.15384,-0.00012367
0.15398,-0.00033723
0.15411,-0.0001532
0.15425,-0.00012448
0.15438,-0.00018934
0.15452,0.00014464
0.15465,-0.00012748
0.15479,-0.00023378
0.15492,-4.3375e-05
0.15506,-0.00015823
0.15519,5.422e-05
0.15532,-0.00024496
0.15546,-0.00011155
0.15559,-5.0837e-05
0.15573,-0.00022802
0.15586,-9.4311e-05
0.156,-0.0002732
0.15613,-0.00018397
0.15627,-0.00010388
0.1564,-0.00017883
0.15653,-0.0003548
0.15667,-0.00027345
0.1568,-0.00035007
0.15694,-0.00038508
0.15707,2.3721e-06
0.15721,-0.00035057
0.15734,-0.000212
0.15748,-0.00013949
0.15761,-4.7094e-05
0.15775,-0.00010261
0.15788,-6.0085e-05
0.15801,-9.8069e-05
0.15815,-7.9881e-05
0.15828,-0.00022414
0.15842,6.3859e-05
0.15855,-0.00019967
0.15869,-8.7609e-05
0.15882,-0.00019838
0.15896,-0.00029484
0.15909,-5.5169e-05
0.15923,0.00014135
0.15936,3.7754e-05
0.15949,-0.00036581
0.15963,-0.00040309
0.15976,-2.8346e-05
0.1599,-0.00016485
0.16003,9.5398e-05
0.16017,-0.00040483
0.1603,-1.9046e-05
0.16044,-7.2727e-05
0.16057,-2.2155e-05
0.1607,-0.00014824
0.16084,-0.00048551
0.16097,2.8823e-05
0.16111,-0.00019469
0.16124,-7.6154e-05
0.16138,-0.0003364
0.16151,-0.00010695
0.16165,-0.00014663
0.16178,-3.4679e-05
0.16192,-0.00027518
0.16205,0.00016955
